CdStationMesureEauxSurface;LbStationMesureEauxSurface;DtAnaTemp;HrAnaTemp;CdParametre;LbLongParamètre;CdFractionAnalysee;LbFractionAnalysee;RsAneTemp;CdUniteMesure;SymUniteMesure;CdStatutAnaTemp;MnemoStatutAna;CdQualAna;LbQualAna;INTProd;NomProducteur;INTGest;NomGest
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;11/02/2014;06:00:00;1301;Température de l'Eau;23;Eau brute;6.2300000190734899;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;11/02/2014;07:00:00;1301;Température de l'Eau;23;Eau brute;6.2039999961853001;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;11/02/2014;08:00:00;1301;Température de l'Eau;23;Eau brute;6.2039999961853001;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;11/02/2014;09:00:00;1301;Température de l'Eau;23;Eau brute;6.2810001373290998;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;11/02/2014;10:00:00;1301;Température de l'Eau;23;Eau brute;6.4580001831054696;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;11/02/2014;11:00:00;1301;Température de l'Eau;23;Eau brute;6.7119998931884801;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;11/02/2014;12:00:00;1301;Température de l'Eau;23;Eau brute;6.9140000343322798;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;11/02/2014;13:00:00;1301;Température de l'Eau;23;Eau brute;7.06599998474121;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;11/02/2014;14:00:00;1301;Température de l'Eau;23;Eau brute;7.2930002212524396;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;11/02/2014;15:00:00;1301;Température de l'Eau;23;Eau brute;7.5689997673034703;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;11/02/2014;16:00:00;1301;Température de l'Eau;23;Eau brute;7.7449998855590803;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;11/02/2014;17:00:00;1301;Température de l'Eau;23;Eau brute;7.7199997901916504;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;11/02/2014;18:00:00;1301;Température de l'Eau;23;Eau brute;7.6700000762939498;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;11/02/2014;19:00:00;1301;Température de l'Eau;23;Eau brute;7.5440001487731898;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;11/02/2014;20:00:00;1301;Température de l'Eau;23;Eau brute;7.4190001487731898;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;11/02/2014;21:00:00;1301;Température de l'Eau;23;Eau brute;7.2680001258850098;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;11/02/2014;22:00:00;1301;Température de l'Eau;23;Eau brute;7.1420001983642596;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;11/02/2014;23:00:00;1301;Température de l'Eau;23;Eau brute;7.0149998664856001;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;12/02/2014;00:00:00;1301;Température de l'Eau;23;Eau brute;6.9400000572204599;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;12/02/2014;01:00:00;1301;Température de l'Eau;23;Eau brute;6.8889999389648402;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;12/02/2014;02:00:00;1301;Température de l'Eau;23;Eau brute;6.8390002250671396;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;12/02/2014;03:00:00;1301;Température de l'Eau;23;Eau brute;6.76300001144409;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;12/02/2014;04:00:00;1301;Température de l'Eau;23;Eau brute;6.73699998855591;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;12/02/2014;05:00:00;1301;Température de l'Eau;23;Eau brute;6.6869997978210396;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;12/02/2014;06:00:00;1301;Température de l'Eau;23;Eau brute;6.6869997978210396;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;12/02/2014;07:00:00;1301;Température de l'Eau;23;Eau brute;6.6869997978210396;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;12/02/2014;08:00:00;1301;Température de l'Eau;23;Eau brute;6.6360001564025897;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;12/02/2014;09:00:00;1301;Température de l'Eau;23;Eau brute;6.5599999427795401;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;12/02/2014;10:00:00;1301;Température de l'Eau;23;Eau brute;6.5599999427795401;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;12/02/2014;11:00:00;1301;Température de l'Eau;23;Eau brute;6.6360001564025897;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;12/02/2014;12:00:00;1301;Température de l'Eau;23;Eau brute;6.7880001068115199;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;12/02/2014;13:00:00;1301;Température de l'Eau;23;Eau brute;7.0409998893737802;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;12/02/2014;14:00:00;1301;Température de l'Eau;23;Eau brute;7.3179998397827104;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;12/02/2014;15:00:00;1301;Température de l'Eau;23;Eau brute;7.5440001487731898;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;12/02/2014;16:00:00;1301;Température de l'Eau;23;Eau brute;7.6950001716613796;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;12/02/2014;17:00:00;1301;Température de l'Eau;23;Eau brute;7.7699999809265101;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;12/02/2014;18:00:00;1301;Température de l'Eau;23;Eau brute;7.6950001716613796;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;12/02/2014;19:00:00;1301;Température de l'Eau;23;Eau brute;7.6189999580383301;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;12/02/2014;20:00:00;1301;Température de l'Eau;23;Eau brute;7.5190000534057599;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;12/02/2014;21:00:00;1301;Température de l'Eau;23;Eau brute;7.4190001487731898;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;12/02/2014;22:00:00;1301;Température de l'Eau;23;Eau brute;7.2680001258850098;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;12/02/2014;23:00:00;1301;Température de l'Eau;23;Eau brute;7.1420001983642596;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/02/2014;00:00:00;1301;Température de l'Eau;23;Eau brute;7.0149998664856001;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/02/2014;01:00:00;1301;Température de l'Eau;23;Eau brute;6.9400000572204599;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/02/2014;02:00:00;1301;Température de l'Eau;23;Eau brute;6.9140000343322798;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/02/2014;03:00:00;1301;Température de l'Eau;23;Eau brute;6.9140000343322798;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/02/2014;04:00:00;1301;Température de l'Eau;23;Eau brute;6.9140000343322798;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/02/2014;05:00:00;1301;Température de l'Eau;23;Eau brute;6.9140000343322798;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/02/2014;06:00:00;1301;Température de l'Eau;23;Eau brute;6.8390002250671396;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/02/2014;07:00:00;1301;Température de l'Eau;23;Eau brute;6.7880001068115199;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/02/2014;08:00:00;1301;Température de l'Eau;23;Eau brute;6.76300001144409;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/02/2014;09:00:00;1301;Température de l'Eau;23;Eau brute;6.73699998855591;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/02/2014;10:00:00;1301;Température de l'Eau;23;Eau brute;6.76300001144409;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/02/2014;11:00:00;1301;Température de l'Eau;23;Eau brute;6.8889999389648402;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/02/2014;12:00:00;1301;Température de l'Eau;23;Eau brute;7.1160001754760698;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/02/2014;13:00:00;1301;Température de l'Eau;23;Eau brute;7.4190001487731898;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/02/2014;14:00:00;1301;Température de l'Eau;23;Eau brute;7.8449997901916504;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/02/2014;15:00:00;1301;Température de l'Eau;23;Eau brute;8.0699996948242205;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/02/2014;16:00:00;1301;Température de l'Eau;23;Eau brute;8.1700000762939506;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/02/2014;17:00:00;1301;Température de l'Eau;23;Eau brute;8.1450004577636701;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/02/2014;18:00:00;1301;Température de l'Eau;23;Eau brute;8.0450000762939506;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/02/2014;19:00:00;1301;Température de l'Eau;23;Eau brute;7.8200001716613796;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/02/2014;20:00:00;1301;Température de l'Eau;23;Eau brute;7.6189999580383301;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/02/2014;21:00:00;1301;Température de l'Eau;23;Eau brute;7.3680000305175799;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/02/2014;22:00:00;1301;Température de l'Eau;23;Eau brute;7.1669998168945304;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;13/02/2014;23:00:00;1301;Température de l'Eau;23;Eau brute;6.9650001525878897;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/02/2014;00:00:00;1301;Température de l'Eau;23;Eau brute;6.8390002250671396;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/02/2014;01:00:00;1301;Température de l'Eau;23;Eau brute;6.7119998931884801;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/02/2014;02:00:00;1301;Température de l'Eau;23;Eau brute;6.58500003814697;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/02/2014;03:00:00;1301;Température de l'Eau;23;Eau brute;6.4330000877380398;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/02/2014;04:00:00;1301;Température de l'Eau;23;Eau brute;6.3309998512268102;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/02/2014;05:00:00;1301;Température de l'Eau;23;Eau brute;6.2300000190734899;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/02/2014;06:00:00;1301;Température de l'Eau;23;Eau brute;6.1020002365112296;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/02/2014;07:00:00;1301;Température de l'Eau;23;Eau brute;6.0510001182556197;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/02/2014;08:00:00;1301;Température de l'Eau;23;Eau brute;6;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/02/2014;09:00:00;1301;Température de l'Eau;23;Eau brute;6.02600002288818;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/02/2014;10:00:00;1301;Température de l'Eau;23;Eau brute;6.1279997825622603;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/02/2014;11:00:00;1301;Température de l'Eau;23;Eau brute;6.2550001144409197;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/02/2014;12:00:00;1301;Température de l'Eau;23;Eau brute;6.4079999923706099;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/02/2014;13:00:00;1301;Température de l'Eau;23;Eau brute;6.6360001564025897;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/02/2014;14:00:00;1301;Température de l'Eau;23;Eau brute;6.9140000343322798;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/02/2014;15:00:00;1301;Température de l'Eau;23;Eau brute;7.2170000076293901;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/02/2014;16:00:00;1301;Température de l'Eau;23;Eau brute;7.4939999580383301;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/02/2014;17:00:00;1301;Température de l'Eau;23;Eau brute;7.6449999809265101;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/02/2014;18:00:00;1301;Température de l'Eau;23;Eau brute;7.7449998855590803;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/02/2014;19:00:00;1301;Température de l'Eau;23;Eau brute;7.7449998855590803;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/02/2014;20:00:00;1301;Température de l'Eau;23;Eau brute;7.6950001716613796;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/02/2014;21:00:00;1301;Température de l'Eau;23;Eau brute;7.6189999580383301;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/02/2014;22:00:00;1301;Température de l'Eau;23;Eau brute;7.5190000534057599;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;14/02/2014;23:00:00;1301;Température de l'Eau;23;Eau brute;7.3930001258850098;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/02/2014;00:00:00;1301;Température de l'Eau;23;Eau brute;7.2930002212524396;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/02/2014;01:00:00;1301;Température de l'Eau;23;Eau brute;7.1669998168945304;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/02/2014;02:00:00;1301;Température de l'Eau;23;Eau brute;7.0910000801086399;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/02/2014;03:00:00;1301;Température de l'Eau;23;Eau brute;7.1420001983642596;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/02/2014;04:00:00;1301;Température de l'Eau;23;Eau brute;7.2930002212524396;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/02/2014;05:00:00;1301;Température de l'Eau;23;Eau brute;7.4190001487731898;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/02/2014;06:00:00;1301;Température de l'Eau;23;Eau brute;7.4939999580383301;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/02/2014;07:00:00;1301;Température de l'Eau;23;Eau brute;7.5939998626709002;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/02/2014;08:00:00;1301;Température de l'Eau;23;Eau brute;7.7199997901916504;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/02/2014;09:00:00;1301;Température de l'Eau;23;Eau brute;7.8449997901916504;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/02/2014;10:00:00;1301;Température de l'Eau;23;Eau brute;8.0200004577636701;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/02/2014;11:00:00;1301;Température de l'Eau;23;Eau brute;8.1700000762939506;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/02/2014;12:00:00;1301;Température de l'Eau;23;Eau brute;8.3690004348754901;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/02/2014;13:00:00;1301;Température de l'Eau;23;Eau brute;8.5430002212524396;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/02/2014;14:00:00;1301;Température de l'Eau;23;Eau brute;8.5930004119872994;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/02/2014;15:00:00;1301;Température de l'Eau;23;Eau brute;8.4940004348754901;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/02/2014;16:00:00;1301;Température de l'Eau;23;Eau brute;8.3439998626709002;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/02/2014;17:00:00;1301;Température de l'Eau;23;Eau brute;8.1450004577636701;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/02/2014;18:00:00;1301;Température de l'Eau;23;Eau brute;7.8699998855590803;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/02/2014;19:00:00;1301;Température de l'Eau;23;Eau brute;7.6950001716613796;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/02/2014;20:00:00;1301;Température de l'Eau;23;Eau brute;7.5689997673034703;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/02/2014;21:00:00;1301;Température de l'Eau;23;Eau brute;7.4689998626709002;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/02/2014;22:00:00;1301;Température de l'Eau;23;Eau brute;7.4190001487731898;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;15/02/2014;23:00:00;1301;Température de l'Eau;23;Eau brute;7.3680000305175799;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/02/2014;00:00:00;1301;Température de l'Eau;23;Eau brute;7.3179998397827104;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/02/2014;01:00:00;1301;Température de l'Eau;23;Eau brute;7.2420001029968297;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/02/2014;02:00:00;1301;Température de l'Eau;23;Eau brute;7.1919999122619602;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/02/2014;03:00:00;1301;Température de l'Eau;23;Eau brute;7.1669998168945304;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/02/2014;04:00:00;1301;Température de l'Eau;23;Eau brute;7.1160001754760698;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/02/2014;05:00:00;1301;Température de l'Eau;23;Eau brute;7.0910000801086399;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/02/2014;06:00:00;1301;Température de l'Eau;23;Eau brute;7.06599998474121;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/02/2014;07:00:00;1301;Température de l'Eau;23;Eau brute;7.0149998664856001;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/02/2014;08:00:00;1301;Température de l'Eau;23;Eau brute;6.9899997711181596;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/02/2014;09:00:00;1301;Température de l'Eau;23;Eau brute;6.9899997711181596;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/02/2014;10:00:00;1301;Température de l'Eau;23;Eau brute;7.0409998893737802;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/02/2014;11:00:00;1301;Température de l'Eau;23;Eau brute;7.1420001983642596;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/02/2014;12:00:00;1301;Température de l'Eau;23;Eau brute;7.3179998397827104;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/02/2014;13:00:00;1301;Température de l'Eau;23;Eau brute;7.4939999580383301;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/02/2014;14:00:00;1301;Température de l'Eau;23;Eau brute;7.6700000762939498;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/02/2014;15:00:00;1301;Température de l'Eau;23;Eau brute;7.8200001716613796;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/02/2014;16:00:00;1301;Température de l'Eau;23;Eau brute;7.9949998855590803;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/02/2014;17:00:00;1301;Température de l'Eau;23;Eau brute;8.0950002670288104;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
6051550;ARDIERES A ST-JEAN-D'ARDIERES 1;16/02/2014;18:00:00;1301;Température de l'Eau;23;Eau brute;8.1199998855590803;27;°C;NA;NA;4;Non qualifié;NA;NA;NA;NA
